tweet_id	query
t739018377352630272	pattern3_entity_supporter_of_concept
t735046094476955648	pattern3_entity_supporter_of_concept
t745729545710505984	pattern3_entity_supporter_of_concept
t735069612992237568	pattern3_entity_supporter_of_concept
t733734341981941760	pattern3_entity_supporter_of_concept
t745502258310242305	pattern3_entity_supporter_of_concept
t744634644704858113	pattern3_entity_supporter_of_concept
t743168193309573120	pattern3_entity_supporter_of_concept
t746051918280134656	pattern3_entity_supporter_of_concept
t729010741790003200	pattern3_entity_supporter_of_concept
t735689969180643329	pattern3_entity_supporter_of_concept
t741012762281795584	pattern3_entity_supporter_of_concept
t736274675328749569	pattern3_entity_supporter_of_concept
t745408953895444480	pattern3_entity_supporter_of_concept
t745592222570020864	pattern3_entity_supporter_of_concept
t739775505088516096	pattern3_entity_supporter_of_concept
t743578273720995840	pattern3_entity_supporter_of_concept
t744780599911604225	pattern3_entity_supporter_of_concept
t732223987594473472	pattern3_entity_supporter_of_concept
t743443938090987520	pattern3_entity_supporter_of_concept
t731110695153061888	pattern3_entity_supporter_of_concept
t738494853441572864	pattern3_entity_supporter_of_concept
t742797740640325633	pattern3_entity_supporter_of_concept
t730491416447590400	pattern3_entity_supporter_of_concept
t744596098329776128	pattern3_entity_waiting_to_formula
t734300336257703936	pattern3_entity_waiting_to_formula
t746025885652877313	pattern3_entity_waiting_to_formula
t741865581394202624	pattern3_entity_waiting_to_formula
t744642868313206785	pattern3_entity_waiting_to_formula
t739764694681038848	pattern3_entity_waiting_to_formula
t741012140136501248	pattern3_entity_waiting_to_formula
t745190377209094144	pattern3_entity_waiting_to_formula
t742735210786263041	pattern3_entity_waiting_to_formula
t744630337108606977	pattern3_entity_waiting_to_formula
t742610105930244096	pattern3_entity_waiting_to_formula
t734904060516675585	pattern3_entity_waiting_to_formula
t730105230461947905	pattern3_entity_waiting_to_formula
t740298940151521282	pattern3_entity_waiting_to_formula
t744620057456680961	pattern3_entity_waiting_to_formula
t743024022586281985	pattern3_entity_waiting_to_formula
t734854702970642432	pattern3_entity_waiting_to_formula
t743551851610648580	pattern3_entity_waiting_to_formula
t739377594706055168	pattern3_entity_waiting_to_formula
t746103705049640960	pattern3_entity_waiting_to_formula
t730848813355671552	pattern3_entity_waiting_to_formula
t740920843816054784	pattern3_entity_waiting_to_formula
t735165483020746752	pattern3_entity_waiting_to_formula
t734712419491123200	pattern3_entity_waiting_to_formula
t741549585466822656	pattern3_entity_waiting_to_formula
t732963902703734784	pattern3_entity_wants_more_concept
t744866915168960512	pattern3_entity_wants_more_concept
t745709066912161792	pattern3_entity_wants_more_concept
t745953113408999425	pattern3_entity_wants_more_concept
t731099336847855616	pattern3_entity_wants_more_concept
t740284929334992896	pattern3_entity_wants_more_concept
t741601137044955136	pattern3_entity_wants_more_concept
t733991049400594433	pattern3_entity_wants_more_concept
t744241025657376768	pattern3_entity_wants_more_concept
t737255252060164096	pattern3_entity_wants_more_concept
t731958440076136450	pattern3_entity_wants_more_concept
t743678573622394880	pattern3_entity_wants_more_concept
t741383889978019840	pattern3_entity_wants_more_concept
t734687322491523072	pattern3_entity_wants_more_concept
t745485101857812480	pattern3_entity_wants_more_concept
t742423383657336833	pattern3_entity_wants_more_concept
t739916037542584320	pattern3_entity_wants_more_concept
t746041169465970688	pattern3_entity_wants_more_concept
t742944215781548032	pattern3_entity_wants_more_concept
t740898532274634752	pattern3_entity_wants_more_concept
t730762471330463744	pattern3_entity_wants_more_concept
t742773926758125568	pattern3_entity_wants_more_concept
t745065438564999168	pattern3_entity_wants_more_concept
t742966213450555392	pattern3_entity_wants_more_concept
t735963212227678208	pattern3_entity_wants_more_concept
t745293190547279872	pattern3_entity_wants_name_to_action
t746114936854609924	pattern3_entity_wants_name_to_action
t745998528116297728	pattern3_entity_wants_name_to_action
t745432033359339520	pattern3_entity_wants_name_to_action
t741524232849481728	pattern3_entity_wants_name_to_action
t732080916282126337	pattern3_entity_wants_name_to_action
t741218405496283136	pattern3_entity_wants_name_to_action
t729065039550947329	pattern3_entity_wants_name_to_action
t745369697655398401	pattern3_entity_wants_name_to_action
t740913026988134401	pattern3_entity_wants_name_to_action
t731812555501371393	pattern3_entity_wants_name_to_action
t745584652232990721	pattern3_entity_wants_name_to_action
t731416987000287232	pattern3_entity_wants_name_to_action
t735360942784008192	pattern3_entity_wants_name_to_action
t734135702493925376	pattern3_entity_wants_name_to_action
t738808810928779264	pattern3_entity_wants_name_to_action
t738849877841575936	pattern3_entity_wants_name_to_action
t737426994477072385	pattern3_entity_wants_name_to_action
t745867860744994817	pattern3_entity_wants_name_to_action
t741687812127358976	pattern3_entity_wants_name_to_action
t744860252156334080	pattern3_entity_wants_name_to_action
t745678759114711041	pattern3_entity_wants_name_to_action
t746048074309472256	pattern3_entity_wants_name_to_action
t744601273605959680	pattern3_entity_wants_name_to_action
t739485239169404928	pattern3_entity_wants_name_to_action
t745952087909994496	pattern3_entity_wants_their_concept_back
t743328921316298752	pattern3_entity_wants_their_concept_back
t738642021540343808	pattern3_entity_wants_their_concept_back
t731768883758170112	pattern3_entity_wants_their_concept_back
t746055220317265924	pattern3_entity_wants_their_concept_back
t736664047953842176	pattern3_entity_wants_their_concept_back
t738762591963512832	pattern3_entity_wants_their_concept_back
t743601049672515584	pattern3_entity_wants_their_concept_back
t734196342571044868	pattern3_entity_wants_their_concept_back
t743110927579512832	pattern3_entity_wants_their_concept_back
t733676938032783360	pattern3_entity_wants_their_concept_back
t743734737106141184	pattern3_entity_wants_their_concept_back
t730647250741891073	pattern3_entity_wants_their_concept_back
t740051160309071872	pattern3_entity_wants_their_concept_back
t736604623973142536	pattern3_entity_wants_their_concept_back
t735446822504792064	pattern3_entity_wants_their_concept_back
t744126673784799233	pattern3_entity_wants_their_concept_back
t744241544874590208	pattern3_entity_wants_their_concept_back
t745681143249403906	pattern3_entity_wants_their_concept_back
t739075151829061632	pattern3_entity_wants_their_concept_back
t743527434344095745	pattern3_entity_wants_their_concept_back
t745527503217795076	pattern3_entity_wants_their_concept_back
t741849987961749504	pattern3_entity_wants_their_concept_back
t743462290507317248	pattern3_entity_wants_their_concept_back
t733675927268364289	pattern3_entity_wants_their_concept_back
t744761426120671232	pattern3_entity_wish_concept_would_action
t743191649593999361	pattern3_entity_wish_concept_would_action
t730989362280718338	pattern3_entity_wish_concept_would_action
t739030628058992640	pattern3_entity_wish_concept_would_action
t742733450344534016	pattern3_entity_wish_concept_would_action
t732310200737255424	pattern3_entity_wish_concept_would_action
t744906156766859265	pattern3_entity_wish_concept_would_action
t744449725500370944	pattern3_entity_wish_concept_would_action
t745684899709976577	pattern3_entity_wish_concept_would_action
t731452255338156032	pattern3_entity_wish_concept_would_action
t729727195749466112	pattern3_entity_wish_concept_would_action
t733426508254023680	pattern3_entity_wish_concept_would_action
t733002593388089344	pattern3_entity_wish_concept_would_action
t743164298051084289	pattern3_entity_wish_concept_would_action
t742836663211200512	pattern3_entity_wish_concept_would_action
t743130234040528896	pattern3_entity_wish_concept_would_action
t738839969364598784	pattern3_entity_wish_concept_would_action
t735394707610738688	pattern3_entity_wish_concept_would_action
t735770145646219264	pattern3_entity_wish_concept_would_action
t736205824759042048	pattern3_entity_wish_concept_would_action
t729738085395730433	pattern3_entity_wish_concept_would_action
t740899441696112641	pattern3_entity_wish_concept_would_action
t742156020764561408	pattern3_entity_wish_concept_would_action
t744659149221433344	pattern3_entity_wish_concept_would_action
t745949226937442304	pattern3_entity_wish_concept_would_action
t746055340190482432	pattern3_name_for_policy
t741022324338655236	pattern3_name_for_policy
t733386344236503041	pattern3_name_for_policy
t745352290975031296	pattern3_name_for_policy
t735432592313442304	pattern3_name_for_policy
t743057096749486080	pattern3_name_for_policy
t746101629997486080	pattern3_name_for_policy
t746127287708426244	pattern3_name_for_policy
t745912676786839552	pattern3_name_for_policy
t729653522862641153	pattern3_name_for_policy
t745982040223342597	pattern3_name_for_policy
t742307836881993728	pattern3_name_for_policy
t745631822407680001	pattern3_name_for_policy
t743408220883001348	pattern3_name_for_policy
t743436993749786624	pattern3_name_for_policy
t739363520601567232	pattern3_name_for_policy
t744704625132044288	pattern3_name_for_policy
t745263699829489666	pattern3_name_for_policy
t741728471706181632	pattern3_name_for_policy
t746051709009559552	pattern3_name_for_policy
t732243928221667328	pattern3_name_for_policy
t740295942402932740	pattern3_name_for_policy
t734386119383625730	pattern3_name_for_policy
t733963073891995648	pattern3_name_for_policy
t743064381328478213	pattern3_name_for_policy
t745623524203704320	pattern3_positive_entity_supports_concept
t740292748000014336	pattern3_positive_entity_supports_concept
t730375838366044160	pattern3_positive_entity_supports_concept
t740969842631659521	pattern3_positive_entity_supports_concept
t738774531914010624	pattern3_positive_entity_supports_concept
t743578523462311937	pattern3_positive_entity_supports_concept
t746092885859274752	pattern3_positive_entity_supports_concept
t744782030546706432	pattern3_positive_entity_supports_concept
t736095347693346817	pattern3_positive_entity_supports_concept
t744455501367418880	pattern3_positive_entity_supports_concept
t745637905188687872	pattern3_positive_entity_supports_concept
t731900944825389056	pattern3_positive_entity_supports_concept
t745287168399187968	pattern3_positive_entity_supports_concept
t739895992586260486	pattern3_positive_entity_supports_concept
t743421835048587264	pattern3_positive_entity_supports_concept
t692041332991377408	pattern3_positive_entity_supports_concept
t733414319921078277	pattern3_positive_entity_supports_concept
t732213900360466434	pattern3_positive_entity_supports_concept
t744509276585066497	pattern3_positive_entity_supports_concept
t739963591969890304	pattern3_positive_entity_supports_concept
t730807700616007681	pattern3_positive_entity_supports_concept
t741562742256107520	pattern3_positive_entity_supports_concept
t732280362173353984	pattern3_positive_entity_supports_concept
t741624631510073345	pattern3_positive_entity_supports_concept
t742776141799403520	pattern3_positive_entity_supports_concept
t736634152888508416	pattern3_why_does_entity_want_concept
t746106813947449348	pattern3_why_does_entity_want_concept
t741927041314983936	pattern3_why_does_entity_want_concept
t736086257562882049	pattern3_why_does_entity_want_concept
t742447728370798593	pattern3_why_does_entity_want_concept
t745976218412027904	pattern3_why_does_entity_want_concept
t735530459652706304	pattern3_why_does_entity_want_concept
t745550900911955968	pattern3_why_does_entity_want_concept
t738857507968417792	pattern3_why_does_entity_want_concept
t736160949883797506	pattern3_why_does_entity_want_concept
t742164200047280128	pattern3_why_does_entity_want_concept
t742725309888237568	pattern3_why_does_entity_want_concept
t733410361009901569	pattern3_why_does_entity_want_concept
t745535811156770816	pattern3_why_does_entity_want_concept
t742845491155734530	pattern3_why_does_entity_want_concept
t735568983957602305	pattern3_why_does_entity_want_concept
t744814074827968512	pattern3_why_does_entity_want_concept
t739749743203655680	pattern3_why_does_entity_want_concept
t743856205383204865	pattern3_why_does_entity_want_concept
t745681032318328833	pattern3_why_does_entity_want_concept
t730292412946493440	pattern3_why_does_entity_want_concept
t739188281846444033	pattern3_why_does_entity_want_concept
t738815200791547904	pattern3_why_does_entity_want_concept
t740329172657180673	pattern3_why_does_entity_want_concept
t731598477201948672	pattern3_why_does_entity_want_concept
